"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs72737330-<b>C</b>,"9 x 10-7",(AA),0.163,'-,"1.003 unit decrease",'-,ESRRG,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,1:216600151
rs11825659-<b>G</b>,"1 x 10-6",(AA),NR,'-,"0.484 unit decrease",'-,IGSF9B,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,11:133925624
rs7556950-<b>C</b>,"8 x 10-6",(AA),0.099,'-,"0.655 unit increase",'-,'-,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,2:41582921
rs11179306-<b>C</b>,"3 x 10-6",(AA),0.924,'-,"0.821 unit decrease",'-,TRHDE,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,12:72653857
rs115182184-<b>G</b>,"8 x 10-6",(AA),NR,'-,"0.952 unit increase",'-,NR4A2,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,2:156342049
rs10198241-<b>C</b>,"1 x 10-6",(AA),0.608,'-,"0.487 unit increase",'-,RNA5SP89,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,2:226115660
rs13064447-<b>C</b>,"4 x 10-6",(AA),0.454,'-,"0.437 unit decrease",'-,"CRIP1P1, TMEM40","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,3:12711632
rs11919880-<b>G</b>,"6 x 10-6",(AA),0.313,'-,"0.509 unit decrease",'-,"CCR4, TRIM71","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,3:32920559
rs11129574-<b>C</b>,"4 x 10-6",(AA),0.936,'-,"1.079 unit increase",'-,LINC01811,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,3:33972800
rs1693457-<b>C</b>,"7 x 10-6",(AA),0.206,'-,"0.514 unit decrease",'-,'-,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,"Mapping not available"
rs113942939-<b>G</b>,"3 x 10-6",(AA),NR,'-,"1.158 unit decrease",'-,EBF1,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,5:158659196
rs12180309-<b>C</b>,"5 x 10-7",(AA),NR,'-,"0.947 unit increase",'-,'-,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,6:91209048
rs6930781-<b>C</b>,"3 x 10-6",(AA),0.514,'-,"0.46 unit increase",'-,"WASF1, GPR6","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,6:110006481
rs73017046-<b>G</b>,"6 x 10-6",(AA),0.853,'-,"0.83 unit increase",'-,"SASH1, SNRPEP6","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,6:148560592
rs2905347-<b>G</b>,"6 x 10-6",(AA),0.439,'-,"0.455 unit increase",'-,STEAP1B,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,7:22580700
rs34929064-<b>C</b>,"7 x 10-6",(AA),0.247,'-,"0.498 unit decrease",'-,STEAP1B,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,7:22688653
rs60617249-<b>G</b>,"4 x 10-6",(AA),0.505,'-,"0.436 unit decrease",'-,"COBL, VWDE","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,7:50944161
rs139438618-<b>G</b>,"2 x 10-11",(AA),NR,'-,"0.869 unit increase",'-,SEMA3A,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,7:84008281
rs79246196-<b>C</b>,"1 x 10-6",(AA),NR,'-,"1.016 unit increase",'-,STAG3,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,7:100185286
rs12544026-<b>G</b>,"1 x 10-6",(AA),0.136,'-,"0.969 unit decrease",'-,NCALD,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,8:101819970
rs115357105-<b>G</b>,"9 x 10-7",(AA),NR,'-,"1.132 unit increase",'-,TOPORSLP,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,9:104376689
rs2886497-<b>G</b>,"6 x 10-6",(AA),0.547,'-,"0.44 unit decrease",'-,"C10orf67, OTUD1","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,10:23381413
rs2243668-<b>G</b>,"9 x 10-6",(AA),0.909,'-,"0.868 unit increase",'-,NRP1,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,10:33274965
rs12222290-<b>G</b>,"4 x 10-6",(AA),0.503,'-,"0.447 unit decrease",'-,GALNT18,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,11:11455298
rs3018100-<b>G</b>,"5 x 10-6",(AA),0.275,'-,"0.616 unit increase",'-,RPS3,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,11:75417295
rs73513496-<b>G</b>,"4 x 10-6",(AA),NR,'-,"0.939 unit decrease",'-,LINC02720,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,11:80799224
rs488109-<b>G</b>,"4 x 10-6",(AA),0.395,'-,"0.475 unit decrease",'-,C1orf100,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,1:244265229
rs74067914-<b>C</b>,"7 x 10-6",(AA),NR,'-,"0.646 unit increase",'-,RERGL,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,12:18036994
rs112525781-<b>C</b>,"9 x 10-6",(AA),NR,'-,"0.911 unit decrease",'-,AHCYP4,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,2:138961777
rs544475121-<b>AT</b>,"5 x 10-6",(AA),NR,'-,"0.561 unit increase",'-,"LPAR6, RB1","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,13:48442207
rs1471450-<b>G</b>,"2 x 10-6",(AA),0.25,'-,"0.789 unit increase",'-,'-,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,13:54670721
rs75104126-<b>C</b>,"3 x 10-6",(AA),0.878,'-,"1.011 unit decrease",'-,'-,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,13:54883367
rs58598658-<b>C</b>,"1 x 10-6",(AA),0.446,'-,"0.465 unit increase",'-,KLF12,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,13:73887726
rs77993859-<b>G</b>,"8 x 10-6",(AA),NR,'-,"0.82 unit decrease",'-,FOXB1,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,15:60155639
rs797003128-<b>C</b>,"5 x 10-6",(AA),NR,'-,"0.651 unit decrease",'-,BBS4,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,15:72730279
rs73459955-<b>C</b>,"2 x 10-6",(AA),0.839,'-,"0.603 unit decrease",'-,LINC01197,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,15:95109294
rs12597282-<b>C</b>,"7 x 10-6",(AA),0.534,'-,"0.446 unit decrease",'-,"CTRB2, RBFOX1","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,16:7794410
rs2345546-<b>C</b>,"2 x 10-6",(AA),0.882,'-,"0.855 unit increase",'-,LINC02191,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,16:25416151
rs2094081-<b>G</b>,"4 x 10-7",(EA),NR,'-,"1.519 unit decrease",'-,RHBDL2,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,1:38927359
rs7595950-<b>C</b>,"3 x 10-6",(EA),0.388,'-,"0.521 unit increase",'-,TMEM178A,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,2:59916057
rs13031275-<b>C</b>,"5 x 10-6",(EA),NR,'-,"1.032 unit increase",'-,"NEB, RIF1","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,2:151489980
rs12109691-<b>G</b>,"2 x 10-6",(EA),0.72,'-,"0.601 unit decrease",'-,"HSD17B4, FAM170A","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,5:119630805
rs55702914-<b>G</b>,"1 x 10-6",,0.354,'-,"0.371 unit decrease",[0.22-0.52],"NPM1P46, ANKRD44","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,2:197349672
rs58335266-<b>G</b>,"6 x 10-6",,0.364,'-,"0.341 unit increase",[0.19-0.49],"HSPE1-MOB4, HSPD1","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,2:197505616
rs9844985-<b>C</b>,"2 x 10-6",,0.552,'-,"0.364 unit increase",[0.22-0.51],LSAMP,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,3:117163885
rs543964416-<b>AA</b>,"7 x 10-6",,0.258,'-,"0.404 unit decrease",[0.23-0.58],"ADH1B, ADH1A","Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,4:99302636
rs10940051-<b>C</b>,"6 x 10-6",,0.706,'-,"0.366 unit increase",[0.21-0.52],NLN,"Major depression and alcohol dependence","unipolar depression, alcohol dependence",'-,GCST005022,5:65811762
rs2002594-<b>?</b>,"5 x 10-8",(men),0.399,'-,'-,'-,FAM162A,"Risky sexual behaviors (alcohol dependence interaction)","alcohol dependence, risky sexual behaviour measurement",'-,GCST004956,3:122392714
rs12898370-<b>?</b>,"4 x 10-8","(AA, men)",0.872,'-,'-,'-,"HMG20A, LINGO1","Risky sexual behaviors (alcohol dependence interaction)","alcohol dependence, risky sexual behaviour measurement",'-,GCST004956,15:77516256
rs62313897-<b>?</b>,"8 x 10-10","(EA, men)",0.942,'-,'-,'-,CCSER1,"Risky sexual behaviors (alcohol dependence interaction)","alcohol dependence, risky sexual behaviour measurement",'-,GCST004956,4:90215590
rs1867877-<b>?</b>,"2 x 10-9","(EA, men)",0.9489,'-,'-,'-,IGSF22,"Risky sexual behaviors (alcohol dependence interaction)","alcohol dependence, risky sexual behaviour measurement",'-,GCST004956,11:18705901
rs7913179-<b>?</b>,"1 x 10-8","(EA, men)",0.933,'-,'-,'-,"MARVELD1, AVPI1","Risky sexual behaviors (alcohol dependence interaction)","alcohol dependence, risky sexual behaviour measurement",'-,GCST004956,10:97705109
rs115460205-<b>?</b>,"4 x 10-8","(EA, men)",0.9307,'-,'-,'-,FSTL5,"Risky sexual behaviors (alcohol dependence interaction)","alcohol dependence, risky sexual behaviour measurement",'-,GCST004956,4:161890417
rs17536732-<b>?</b>,"4 x 10-8","(EA, men)",0.9315,'-,'-,'-,FSTL5,"Risky sexual behaviors (alcohol dependence interaction)","alcohol dependence, risky sexual behaviour measurement",'-,GCST004956,4:161903214
rs17362650-<b>C</b>,"8 x 10-6",,0.26,1.33,'-,[1.21-1.45],ADAM17,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,2:9536284
rs514341-<b>T</b>,"6 x 10-6",,0.08,1.5,'-,[1.32-1.68],"LINC01397, UBL4B","Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,1:110110258
rs35738462-<b>T</b>,"2 x 10-6",,0.57,1.32,'-,[1.20-1.44],DAB1,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,1:57790872
rs1896857-<b>A</b>,"8 x 10-6",,0.74,1.3,'-,[1.18-1.42],"ANKRD44, ANKRD44-IT1","Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,2:197299806
chr3:182062276-<b>C</b>,"8 x 10-6",,0.1,1.44,'-,[1.28-1.60],'-,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,"Mapping not available"
rs62184315-<b>T</b>,"4 x 10-6",,0.84,1.47,'-,[1.31-1.63],C2orf88,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,2:189907219
rs2168784-<b>T</b>,"5 x 10-9",,0.11,1.46,'-,[1.34-1.58],LINC01324,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,3:164872151
rs35951-<b>G</b>,"1 x 10-8",,0.14,1.43,'-,[1.31-1.55],ARL15,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,5:54296531
rs57083693-<b>C</b>,"4 x 10-8",,0.22,1.35,'-,[1.23-1.47],UTP20,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,12:101348402
rs61776290-<b>T</b>,"2 x 10-7",,0.11,1.48,'-,[1.32-1.64],"PEX14, CASZ1","Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,1:10634850
rs1362153-<b>C</b>,"7 x 10-6",,0.1,1.47,'-,[1.29-1.65],SLC6A9,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,1:44003359
rs1874252-<b>G</b>,"7 x 10-6",,0.69,1.32,'-,[1.20-1.44],LINC02694,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,15:38670555
rs11840092-<b>C</b>,"2 x 10-6",,0.16,1.37,'-,[1.23-1.51],PCDH17,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,13:57540614
rs5754638-<b>T</b>,"8 x 10-6",,0.11,1.44,'-,[1.28-1.60],LARGE1,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,22:33682071
rs1660895-<b>A</b>,"7 x 10-7",,0.47,1.3,'-,[1.20-1.40],LINC01854,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,2:129236759
rs896543-<b>G</b>,"1 x 10-6",,0.81,1.54,'-,[1.36-1.72],ACKR3,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,2:236600564
rs9874556-<b>A</b>,"9 x 10-6",,0.47,1.3,'-,[1.18-1.42],'-,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,3:3314490
rs16824395-<b>A</b>,"6 x 10-6",,0.94,1.92,'-,[1.63-2.21],LSAMP,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,3:116021872
rs16897978-<b>C</b>,"5 x 10-6",,0.05,1.53,'-,[1.35-1.71],RNU6-909P,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,5:28696397
rs7448080-<b>T</b>,"4 x 10-6",,0.05,1.69,'-,[1.47-1.91],LINC01170,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,5:124062405
chr7:112984787-<b>A</b>,"9 x 10-6",,0.06,1.54,'-,[1.34-1.74],'-,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,"Mapping not available"
rs10810935-<b>A</b>,"2 x 10-6",,0.73,1.35,'-,[1.23-1.47],ADAMTSL1,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,9:18251857
rs12348435-<b>C</b>,"2 x 10-6",,0.04,1.59,'-,[1.39-1.79],LINGO2,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,9:28600144
rs10969853-<b>T</b>,"5 x 10-6",,0.94,1.61,'-,[1.41-1.81],"RBMXP2, KRT18P66","Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,9:30751222
rs17625382-<b>G</b>,"3 x 10-6",,0.84,1.41,'-,[1.27-1.55],BICC1,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,10:57812948
rs10519005-<b>T</b>,"5 x 10-6",,0.46,1.26,'-,[1.16-1.36],FAM81A,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,15:59419492
rs9947276-<b>T</b>,"9 x 10-6",,0.72,1.39,'-,[1.25-1.53],ZNF407,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,18:74780733
rs2826659-<b>A</b>,"7 x 10-6",,0.75,1.35,'-,[1.21-1.49],NCAM2,"Alcohol dependence (age at onset)","age at onset, alcohol dependence",'-,GCST002477,21:21115536
rs9378160-<b>C</b>,"2 x 10-8",(Latino),0.719,1.1890606,'-,[1.13-1.25],MICB,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,6:31500215
rs72900220-<b>A</b>,"3 x 10-9",(AA),0.961,1.2376,'-,[1.17-1.31],"BTF3P13, TSPAN5","Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:98671846
rs1229984-<b>C</b>,"5 x 10-74",(EA),0.97,1.742,'-,[1.68-1.8],ADH1B,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:99318162
rs13107325-<b>C</b>,"3 x 10-14",(EA),0.921,1.1325,'-,[1.1-1.16],SLC39A8,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:102267552
rs141424017-<b>T</b>,"3 x 10-8",(EA),0.222,1.059,'-,[1.04-1.08],LINC01392,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,7:115311377
rs4715221-<b>A</b>,"1 x 10-8",(EA),0.698,1.0546,'-,[1.04-1.07],'-,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,6:51495005
rs1229984-<b>C</b>,"6 x 10-17",(Latino),0.938,1.7746,'-,[1.64-1.91],ADH1B,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:99318162
rs1229984-<b>C</b>,"5 x 10-85",,0.969,'-,"19.54 z score increase",NR,ADH1B,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:99318162
rs1612735-<b>T</b>,"8 x 10-19",,0.656,'-,"8.86 z score decrease",NR,"ADH1B, ADH1C","Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:99336850
rs13107325-<b>C</b>,"3 x 10-14",,0.937,'-,"7.6 z score increase",NR,SLC39A8,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:102267552
rs2066702-<b>G</b>,"5 x 10-24",(AA),0.193,1.1889193,'-,[1.16-1.22],ADH1B,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:99307860
rs1154433-<b>G</b>,"1 x 10-14",(EA),0.596,1.0699764,'-,[1.05-1.09],ADH1B,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:99332551
rs570436-<b>T</b>,"2 x 10-10",(EA),0.423,1.0577533,'-,[1.04-1.08],LINC01833,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,2:44915534
rs11075992-<b>T</b>,"2 x 10-10",(EA),0.395,1.056859,'-,[1.04-1.07],FTO,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,16:53786154
rs72716801-<b>G</b>,"5 x 10-8","(AA, women)",0.968,1.886,'-,[1.66-2.11],CASC11,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,8:127636481
rs1260326-<b>C</b>,"1 x 10-16",(EA),0.591,1.0749,'-,[1.06-1.09],GCKR,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,2:27508073
rs17125651-<b>C</b>,"8 x 10-9",(EA),0.134,1.074,'-,[1.05-1.1],'-,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,10:109063325
rs4936277-<b>A</b>,"3 x 10-11",(EA),0.56,1.059,'-,[1.04-1.08],"DRD2, TMPRSS5","Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,11:113561238
rs1260326-<b>C</b>,"2 x 10-13",,0.651,'-,"7.33 z score increase",NR,GCKR,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,2:27508073
rs4936277-<b>A</b>,"1 x 10-13",,0.599,'-,"7.44 z score increase",NR,"DRD2, TMPRSS5","Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,11:113561238
rs1421085-<b>T</b>,"2 x 10-11",,0.67,'-,"6.69 z score increase",NR,FTO,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,16:53767042
rs540606-<b>A</b>,"9 x 10-11",,0.409,'-,"6.49 z score decrease",NR,"LINC01833, LINC00299","Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,2:44911368
rs5860563-<b>?</b>,"1 x 10-9",,0.722,'-,"6.21 z score decrease",NR,ADH4,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,4:99126007
rs7906104-<b>T</b>,"3 x 10-9",,0.271,'-,"5.98 z score decrease",NR,LINC02661,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,10:108737343
rs61902812-<b>A</b>,"2 x 10-8",,0.306,'-,"5.59 z score decrease",NR,DRD2,"Alcohol use disorder","alcohol use disorder measurement, alcohol dependence",'-,GCST008259,11:113503698
rs10392-<b>A</b>,"8 x 10-7",,0.1801,1.252,'-,'-,PPP1R16B,"Alcohol dependence or chronic alcoholic pancreatitis or alcohol-related liver cirrhosis","alcoholic liver cirrhosis, alcoholic pancreatitis, alcohol dependence",'-,GCST004757,20:38922292
rs454510-<b>A</b>,"3 x 10-6",,0.02702,1.206,'-,'-,PHGDH,"Alcohol dependence or chronic alcoholic pancreatitis or alcohol-related liver cirrhosis","alcoholic liver cirrhosis, alcoholic pancreatitis, alcohol dependence",'-,GCST004757,1:119652419
rs2028201-<b>T</b>,"5 x 10-6",,0.3763,1.183,'-,'-,SPATS2L,"Alcohol dependence or chronic alcoholic pancreatitis or alcohol-related liver cirrhosis","alcoholic liver cirrhosis, alcoholic pancreatitis, alcohol dependence",'-,GCST004757,2:200438287
rs34997829-<b>?</b>,"3 x 10-8",,0.732,'-,'-,'-,LHPP,"Risky sexual behaviors (alcohol dependence interaction)","behavioural disinhibition measurement, alcohol dependence, risky sexual behaviour measurement",'-,GCST003860,10:124546821
rs9310862-<b>G</b>,"4 x 10-6","(Illicit drug use)",0.496,'-,'-,'-,CMC1,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,3:28165386
rs2887631-<b>G</b>,"4 x 10-6","(Illicit drug use)",0.275,'-,'-,'-,"CACNA2D4, LRTM2","Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,12:1825415
rs7979367-<b>C</b>,"6 x 10-6","(Illicit drug use)",0.402,'-,'-,'-,TMEM132D,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,12:129745862
rs4821261-<b>A</b>,"9 x 10-6","(Illicit drug use)",0.132,'-,'-,'-,'-,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,22:34545584
rs138229-<b>G</b>,"9 x 10-6","(Illicit drug use)",0.467,'-,'-,'-,MOV10L1,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,22:50118978
rs3847794-<b>G</b>,"7 x 10-6","(Nicotine use)",0.357,'-,'-,'-,PLXNC1,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,12:94135049
rs1190596-<b>A</b>,"4 x 10-6","(Nicotine use)",0.18,'-,'-,'-,HSP90AA1,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,14:102129288
rs11681792-<b>A</b>,"4 x 10-7","(Non-substance related behavioral disinhibition)",0.179,'-,'-,'-,NRXN1,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,2:49957256
rs1027841-<b>A</b>,"2 x 10-6","(Non-substance related behavioral disinhibition)",0.162,'-,'-,'-,ZNF827,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,4:145847922
rs3743832-<b>A</b>,"9 x 10-7","(Non-substance related behavioral disinhibition)",0.39,'-,'-,'-,C16orf72,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,16:9120023
rs9656709-<b>C</b>,"5 x 10-6","(Alcohol consumption)",0.488,'-,'-,'-,"FKBP9P1, TUBBP6","Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,7:55656752
rs9871864-<b>G</b>,"6 x 10-6","(Alcohol dependence)",0.464,'-,'-,'-,SGO1-AS1,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,3:20311274
rs13259667-<b>A</b>,"8 x 10-6","(Alcohol dependence)",0.074,'-,'-,'-,'-,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,8:77413649
rs12311304-<b>G</b>,"4 x 10-6","(Alcohol dependence)",0.328,'-,'-,'-,RERG,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,12:15236703
rs4761097-<b>G</b>,"2 x 10-6","(Alcohol dependence)",0.449,'-,'-,'-,SLC6A15,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,12:84793732
rs642899-<b>C</b>,"8 x 10-6","(Alcohol dependence)",0.233,'-,'-,'-,STARD13,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,13:33106717
rs9782914-<b>G</b>,"8 x 10-6","(Illicit drug use)",0.145,'-,'-,'-,WDR64,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,1:241728933
rs10037670-<b>G</b>,"4 x 10-6","(Illicit drug use)",0.208,'-,'-,'-,SAP30L-AS1,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,5:154431930
rs2071214-<b>G</b>,"8 x 10-6","(Non-substance related behavioral disinhibition)",0.054,'-,'-,'-,BIRC5,"Behavioural disinhibition (generation interaction)","nicotine use, generational effect measurement, illegal drug consumption, non-substance related disinhibited behaviour, alcohol drinking, alcohol dependence",'-,GCST002131,17:78223510
