"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs115497191-<b>?</b>,"4 x 10-14",,'-,1.1627907,'-,[1.12-1.22],HLA-DMB,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32936262
rs116676919-<b>?</b>,"4 x 10-14",,'-,1.1494253,'-,[1.11-1.19],"TRIM31-AS1, TRIM31","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30112719
rs11191582-<b>?</b>,"4 x 10-14",,'-,1.1363636,'-,[1.1-1.18],NT5C2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,10:103153896
rs115344853-<b>A</b>,"4 x 10-14",,'-,1.12,'-,[1.08-1.15],NOTCH4,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32197667
rs9274299-<b>?</b>,"4 x 10-13",,'-,1.1111112,'-,[1.08-1.14],HLA-DQB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32664181
rs138984909-<b>A</b>,"4 x 10-13",,'-,1.14,'-,[1.10-1.19],HLA-DRB9,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32466042
rs180778602-<b>?</b>,"4 x 10-12",,'-,1.1494253,'-,[1.1-1.19],"RNU1-61P, HLA-DRB5","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32534622
rs707939-<b>A</b>,"4 x 10-12",,'-,1.07,'-,[1.05-1.09],"MSH5-SAPCD1, MSH5","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31758911
rs2760981-<b>?</b>,"4 x 10-11",,'-,1.0752687,'-,[1.05-1.1],"HLA-DRB1, HLA-DQA1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32597688
rs116067082-<b>A</b>,"4 x 10-11",,'-,1.07,'-,[1.05-1.10],"HLA-C, HCG27","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31222761
rs142601889-<b>T</b>,"4 x 10-11",,'-,1.1,'-,[1.07-1.13],"NOTCH4, TSBP1-AS1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32228798
rs147976543-<b>A</b>,"4 x 10-11",,'-,1.1,'-,[1.07-1.13],"HLA-DRB6, HLA-DRB1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32566867
rs116254153-<b>T</b>,"4 x 10-11",,'-,1.11,'-,[1.07-1.14],"TSBP1-AS1, TSBP1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32371870
rs12826178-<b>?</b>,"4 x 10-10",,'-,1.1494253,'-,[1.1-1.2],"NXPH4, SHMT2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,12:57228588
rs2237234-<b>?</b>,"4 x 10-10",,'-,1.0752687,'-,[1.05-1.1],BTN2A2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26391166
rs11210892-<b>?</b>,"4 x 10-10",,'-,1.0638298,'-,[1.04-1.09],"PTPRF, KDM4A","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:43634413
rs8054556-<b>?</b>,"4 x 10-10",,'-,1.0638298,'-,[1.04-1.09],TMEM219,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,16:29946895
rs67756423-<b>A</b>,"4 x 10-10",,'-,1.08,'-,[1.05-1.10],TSNARE1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:142252164
rs17659437-<b>?</b>,"4 x 10-9",,'-,1.0869565,'-,[1.05-1.12],"BRINP2, LINC01645","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:177337251
rs11641947-<b>?</b>,"4 x 10-9",,'-,1.0869565,'-,[1.05-1.11],"SLC38A7, CNOT1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,16:58636004
rs139099016-<b>?</b>,"4 x 10-9",,'-,1.0869565,'-,[1.05-1.11],"DHFRP2, HLA-B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31361514
rs72687362-<b>?</b>,"4 x 10-9",,'-,1.0752687,'-,[1.05-1.1],TSNARE1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:142276955
rs57709857-<b>?</b>,"4 x 10-9",,'-,1.0752687,'-,[1.05-1.1],FGFR1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:38432906
rs11210195-<b>?</b>,"4 x 10-9",,'-,1.0638298,'-,[1.04-1.08],"RN7SKP19, LINC01360","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:73283600
rs3020736-<b>?</b>,"4 x 10-9",,'-,1.0638298,'-,[1.04-1.09],CYP2D7,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,22:42141117
rs12592967-<b>T</b>,"4 x 10-9",,'-,1.06,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,15:61578744
rs5995756-<b>T</b>,"4 x 10-9",,'-,1.06,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,"Mapping not available"
rs385492-<b>T</b>,"4 x 10-9",,'-,1.06,'-,[1.04-1.08],"ZFP57, ZDHHC20P1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29681770
rs115443066-<b>A</b>,"4 x 10-9",,'-,1.08,'-,[1.05-1.11],HLA-DQA1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32646583
rs7122181-<b>?</b>,"4 x 10-8",,'-,1.0526316,'-,[1.03-1.08],MTND4LP18,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:81491868
rs221902-<b>?</b>,"4 x 10-8",,'-,1.0526316,'-,[1.04-1.08],PCNX1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,14:71134362
rs140865314-<b>?</b>,"2 x 10-12",,'-,1.098901,'-,[1.08-1.12],PBX2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32185629
rs4129585-<b>A</b>,"2 x 10-12",,'-,1.07,'-,[1.05-1.09],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,"Mapping not available"
rs12887734-<b>T</b>,"2 x 10-12",,'-,1.08,'-,[1.06-1.10],"KLC1, COA8","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,14:103580497
rs36057735-<b>C</b>,"2 x 10-12",,'-,1.1,'-,[1.07-1.13],"LINC02571, HLA-B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31352146
rs115052633-<b>C</b>,"2 x 10-12",,'-,1.1,'-,[1.07-1.13],PRRC2A,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31621487
rs186129480-<b>T</b>,"2 x 10-12",,'-,1.1,'-,[1.07-1.13],"HLA-DQA1, HLA-DRB1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32627606
rs2507989-<b>A</b>,"2 x 10-12",,'-,1.11,'-,[1.08-1.14],HLA-B,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31356638
rs193267147-<b>?</b>,"2 x 10-11",,'-,1.2195122,'-,[1.15-1.28],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32528783
rs41293179-<b>?</b>,"2 x 10-11",,'-,1.1111112,'-,[1.08-1.14],HLA-DRB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32582101
rs200986-<b>?</b>,"2 x 10-11",,'-,1.098901,'-,[1.06-1.12],"H2BC15, H2BC16P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:27856988
rs34787248-<b>?</b>,"2 x 10-11",,'-,1.0869565,'-,[1.06-1.12],ZSCAN9,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28230108
rs140364877-<b>?</b>,"2 x 10-11",,'-,1.0869565,'-,[1.06-1.11],MAD1L1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:1845542
rs13240464-<b>T</b>,"2 x 10-11",,'-,1.07,'-,[1.05-1.09],IMMP2L,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:111258859
rs114810457-<b>A</b>,"5 x 10-10",,'-,1.08,'-,[1.05-1.10],PBX2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32186508
rs17194490-<b>T</b>,"5 x 10-10",,'-,1.09,'-,[1.06-1.12],CNTN4,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:2506102
rs145470632-<b>A</b>,"5 x 10-10",,'-,1.12,'-,[1.08-1.16],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32525469
rs9267057-<b>?</b>,"5 x 10-9",,'-,1.1627907,'-,[1.1-1.22],"MICA, LINC01149","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31429613
rs4309187-<b>?</b>,"5 x 10-9",,'-,1.0638298,'-,[1.04-1.09],"TMPRSS5, DRD2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:113541721
rs149544854-<b>?</b>,"5 x 10-9",,'-,1.0638298,'-,[1.04-1.09],"MSH5-SAPCD1, MSH5","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31755003
rs116502302-<b>A</b>,"5 x 10-9",,'-,1.08,'-,[1.05-1.11],"MUC21, MUC22","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31005088
rs191269336-<b>A</b>,"5 x 10-9",,'-,1.09,'-,[1.06-1.12],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32521819
rs78696503-<b>?</b>,"5 x 10-8",,'-,1.0752687,'-,[1.05-1.11],"RNU7-147P, SATB2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:199194489
rs9292918-<b>?</b>,"5 x 10-8",,'-,1.0638298,'-,[1.04-1.1],HCN1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:45300933
rs9368481-<b>?</b>,"5 x 10-8",,'-,1.0638298,'-,[1.04-1.09],LINC00240,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26993982
rs148820910-<b>?</b>,"5 x 10-8",,'-,1.0638298,'-,[1.04-1.08],"LYPLA2P1, MYL12BP3","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:33343402
rs7837860-<b>?</b>,"5 x 10-8",,'-,1.0638298,'-,[1.04-1.09],MMP16,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:88322031
rs7521492-<b>A</b>,"5 x 10-8",,'-,1.06,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:163758686
rs7129727-<b>A</b>,"5 x 10-8",,'-,1.06,'-,[1.04-1.08],TMX2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:57717188
rs4904167-<b>T</b>,"5 x 10-8",,'-,1.06,'-,[1.04-1.08],MTCYBP27,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,14:84234400
rs7752643-<b>C</b>,"5 x 10-8",,'-,1.06,'-,[1.03-1.08],SNAP91,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:83570556
rs190065944-<b>A</b>,"5 x 10-8",,'-,1.07,'-,[1.05-1.10],CHRNA5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,15:78567268
rs72986630-<b>T</b>,"5 x 10-8",,'-,1.14,'-,[1.09-1.20],ZNF823,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,19:11738921
rs115707823-<b>?</b>,"6 x 10-18",,'-,1.1904762,'-,[1.14-1.23],"MICC, UBQLN1P1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30374976
rs116633139-<b>?</b>,"6 x 10-18",,'-,1.1627907,'-,[1.12-1.2],"MTCO3P1, HLA-DQB1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32700133
rs2007044-<b>?</b>,"6 x 10-14",,'-,1.0752687,'-,[1.05-1.1],CACNA1C,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,12:2235794
rs144660248-<b>?</b>,"6 x 10-13",,'-,1.1764705,'-,[1.12-1.23],HLA-DRB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32583926
rs13218591-<b>T</b>,"6 x 10-13",,'-,1.08,'-,[1.06-1.10],BTN3A2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26376604
rs114455101-<b>T</b>,"6 x 10-13",,'-,1.15,'-,[1.11-1.20],HLA-DRB9,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32465853
rs353547-<b>?</b>,"4 x 10-8",,'-,1.0526316,'-,[1.03-1.08],TWF2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:52234850
rs880446-<b>A</b>,"4 x 10-8",,'-,1.06,'-,[1.04-1.09],"PPDPF, EEF1A2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,20:63501824
rs2115780-<b>A</b>,"4 x 10-8",,'-,1.06,'-,[1.04-1.08],RFT1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:53108964
rs114277634-<b>A</b>,"4 x 10-8",,'-,1.06,'-,[1.04-1.08],HCP5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31474954
rs140849564-<b>A</b>,"4 x 10-8",,'-,1.07,'-,[1.05-1.10],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32522830
rs76994193-<b>A</b>,"4 x 10-8",,'-,1.09,'-,[1.06-1.12],MEF2C-AS1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:89131520
rs114875775-<b>A</b>,"4 x 10-8",,'-,1.13,'-,[1.08-1.17],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32521255
rs9348739-<b>?</b>,"5 x 10-17",,'-,1.1363636,'-,[1.1-1.16],GUSBP2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26955320
rs116427960-<b>?</b>,"5 x 10-16",,'-,1.1363636,'-,[1.1-1.16],"LINC02571, HLA-B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31351449
rs114963521-<b>?</b>,"5 x 10-15",,'-,1.1494253,'-,[1.11-1.19],HCG20,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30791080
rs140502984-<b>T</b>,"5 x 10-15",,'-,1.13,'-,[1.10-1.17],MICB-DT,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31481775
rs144911693-<b>?</b>,"5 x 10-14",,'-,1.0869565,'-,[1.06-1.11],"RPSAP2, LINC00533","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28691630
rs145076523-<b>?</b>,"5 x 10-13",,'-,1.098901,'-,[1.06-1.12],"FKBPL, PRRT1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32147408
rs55661361-<b>?</b>,"5 x 10-13",,'-,1.0752687,'-,[1.05-1.1],NRGN,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:124744061
rs911186-<b>A</b>,"5 x 10-13",,'-,1.09,'-,[1.07-1.12],"MIR3143, RPL10P2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:27182820
rs144304366-<b>T</b>,"5 x 10-13",,'-,1.11,'-,[1.08-1.15],"HLA-A, HLA-U","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29936216
rs186229361-<b>T</b>,"5 x 10-12",,'-,1.15,'-,[1.11-1.20],HLA-DRB9,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32468178
rs114204022-<b>?</b>,"5 x 10-11",,'-,1.098901,'-,[1.06-1.12],"MICD, HCG9","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29972902
rs115165987-<b>?</b>,"5 x 10-11",,'-,1.098901,'-,[1.06-1.12],"TSBP1-AS1, NOTCH4","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32239404
rs9636107-<b>?</b>,"5 x 10-11",,'-,1.0638298,'-,[1.04-1.09],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,"Mapping not available"
rs41563-<b>A</b>,"5 x 10-11",,'-,1.07,'-,[1.05-1.09],SRPK2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:105212207
rs1498232-<b>T</b>,"5 x 10-10",,'-,1.07,'-,[1.05-1.09],LINC01648,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:29961104
rs8042374-<b>A</b>,"5 x 10-10",,'-,1.07,'-,[1.05-1.10],CHRNA3,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,15:78615690
rs142520578-<b>A</b>,"5 x 10-10",,'-,1.07,'-,[1.05-1.09],EHMT2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31894038
rs114771361-<b>A</b>,"5 x 10-10",,'-,1.07,'-,[1.05-1.10],MTCO3P1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32706552
rs8032315-<b>?</b>,"2 x 10-8",,'-,1.0638298,'-,[1.04-1.09],FURIN,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,15:90875067
rs7184114-<b>?</b>,"2 x 10-8",,'-,1.0638298,'-,[1.04-1.08],CNOT1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,16:58551465
rs115136442-<b>?</b>,"2 x 10-8",,'-,1.0638298,'-,[1.04-1.09],"RNU6-1133P, C6orf15","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31086734
rs2767713-<b>?</b>,"2 x 10-8",,'-,1.0638298,'-,[1.04-1.09],DDX10P2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,9:82184622
rs2828478-<b>A</b>,"2 x 10-8",,'-,1.06,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,21:23732894
rs9879311-<b>T</b>,"2 x 10-8",,'-,1.06,'-,[1.04-1.08],ATP2B2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:10373659
rs114142645-<b>T</b>,"2 x 10-8",,'-,1.06,'-,[1.04-1.09],"HCG27, HLA-C","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31245806
rs111977918-<b>A</b>,"2 x 10-8",,'-,1.06,'-,[1.04-1.09],"HLA-C, HCG27","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31268274
rs7819570-<b>T</b>,"2 x 10-8",,'-,1.07,'-,[1.05-1.10],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:88576397
rs12522290-<b>C</b>,"2 x 10-8",,'-,1.08,'-,[1.05-1.11],GRIA1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:153418096
rs112209031-<b>T</b>,"2 x 10-8",,'-,1.09,'-,[1.06-1.13],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32524630
rs116137698-<b>A</b>,"3 x 10-26",,'-,1.22,'-,[1.17-1.26],"RPSAP2, LINC00533","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28699892
rs9467711-<b>A</b>,"3 x 10-19",,'-,1.16,'-,[1.12-1.19],"BTN3A2, H3C9P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26332377
rs144762289-<b>?</b>,"3 x 10-17",,'-,1.1627907,'-,[1.12-1.2],"HCG27, HLA-C","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31229085
rs202906-<b>T</b>,"3 x 10-16",,'-,1.13,'-,[1.10-1.17],ZSCAN16-AS1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28043874
rs13212562-<b>A</b>,"3 x 10-16",,'-,1.14,'-,[1.11-1.18],"VN1R10P, ZNF204P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:27332531
rs114904464-<b>?</b>,"3 x 10-15",,'-,1.1363636,'-,[1.1-1.16],"ZDHHC20P2, FGFR3P1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31380300
rs145547914-<b>?</b>,"3 x 10-15",,'-,1.1235955,'-,[1.1-1.16],"TSBP1-AS1, NOTCH4","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32238466
rs78110044-<b>?</b>,"3 x 10-14",,'-,1.2195122,'-,[1.15-1.28],HLA-DRB6,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32559333
rs150680405-<b>?</b>,"3 x 10-14",,'-,1.1627907,'-,[1.11-1.2],"HCG27, HLA-C","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31255998
rs115687605-<b>?</b>,"3 x 10-13",,'-,1.1494253,'-,[1.1-1.19],"UBQLN1P1, MICC","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30397852
rs35324223-<b>?</b>,"3 x 10-13",,'-,1.098901,'-,[1.08-1.12],MDK,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:46381302
rs3617-<b>?</b>,"3 x 10-12",,'-,1.0752687,'-,[1.05-1.09],ITIH3,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:52799789
rs114274203-<b>T</b>,"3 x 10-12",,'-,1.08,'-,[1.06-1.10],LINC02571,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31300843
rs281768-<b>A</b>,"3 x 10-12",,'-,1.09,'-,[1.06-1.11],MAIP1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:199960517
rs115937317-<b>C</b>,"3 x 10-12",,'-,1.09,'-,[1.07-1.12],OR5V1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29387425
rs144018888-<b>T</b>,"3 x 10-12",,'-,1.11,'-,[1.08-1.15],"HLA-V, IFITM4P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29783215
rs182908437-<b>?</b>,"3 x 10-11",,'-,1.1494253,'-,[1.1-1.2],"HLA-DRB5, RNU1-61P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32542425
rs149721896-<b>?</b>,"3 x 10-11",,'-,1.1111112,'-,[1.08-1.14],"HLA-DRA, TSBP1-AS1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32410726
rs6434928-<b>?</b>,"3 x 10-11",,'-,1.0752687,'-,[1.05-1.09],"RNU6-1029P, SF3B1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:197439853
rs4713071-<b>A</b>,"3 x 10-11",,'-,1.09,'-,[1.07-1.12],"RPL10P2, PRSS16","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:27220140
rs11753207-<b>A</b>,"3 x 10-11",,'-,1.1,'-,[1.07-1.13],HLA-DRB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32584671
rs191843781-<b>T</b>,"3 x 10-11",,'-,1.14,'-,[1.09-1.18],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32525190
rs116182620-<b>A</b>,"3 x 10-11",,'-,1.19,'-,[1.13-1.25],"HLA-DRB5, HLA-DRB9","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32511744
rs114812317-<b>?</b>,"3 x 10-10",,'-,1.1363636,'-,[1.09-1.18],"HLA-DRB5, RNU1-61P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32531497
rs9469174-<b>?</b>,"3 x 10-10",,'-,1.098901,'-,[1.06-1.12],HLA-DRB6,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32557141
rs7801375-<b>?</b>,"3 x 10-10",,'-,1.0869565,'-,[1.06-1.12],CAPZA1P4,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:131882504
rs114508985-<b>?</b>,"3 x 10-10",,'-,1.0752687,'-,[1.05-1.11],"HLA-DMB, HLA-Z","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32932241
rs6704768-<b>?</b>,"3 x 10-10",,'-,1.0638298,'-,[1.04-1.09],GIGYF2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:232727791
